trade_id,timestamp,symbol,direction,field_name,original_value,independent_value,absolute_difference,relative_difference,severity
BTCUSD_BASE_1024,2024-09-26 09:00:00,BTCUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
USDJPY_BASE_1023,2024-09-26 00:00:00,USDJPY,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1025,2024-09-28 20:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
USDJPY_BASE_1026,2024-09-30 09:00:00,USDJPY,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1027,2024-09-30 09:00:00,BTCUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
US500_BASE_1028,2024-10-02 18:00:00,US500,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
US500_BASE_1029,2024-10-04 08:00:00,US500,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1030,2024-10-05 05:00:00,BTCUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1031,2024-10-06 03:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_PYR_1032,2024-10-06 14:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_BASE_1033,2024-10-10 18:00:00,GBPUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
US500_BASE_1034,2024-10-11 21:00:00,US500,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_BASE_1036,2024-10-14 19:00:00,GBPUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1035,2024-10-13 10:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1037,2024-10-15 10:00:00,BTCUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_BASE_1038,2024-10-15 20:00:00,GBPUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
USDJPY_BASE_1039,2024-10-16 10:00:00,USDJPY,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1041,2024-10-17 09:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_BASE_1040,2024-10-16 15:00:00,GBPUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1043,2024-10-21 06:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1044,2024-10-24 05:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_BASE_1042,2024-10-20 23:00:00,GBPUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1045,2024-10-25 07:00:00,BTCUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_BASE_1046,2024-10-25 20:00:00,GBPUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1047,2024-10-26 11:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_BASE_1048,2024-10-30 18:00:00,GBPUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1049,2024-11-01 09:00:00,BTCUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_PYR_1050,2024-11-02 19:00:00,BTCUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_BASE_1051,2024-11-04 19:00:00,GBPUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1052,2024-11-06 02:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1054,2024-11-08 09:00:00,BTCUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_BASE_1053,2024-11-07 03:00:00,GBPUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
US500_BASE_1055,2024-11-08 19:00:00,US500,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1057,2024-11-12 21:00:00,BTCUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
USDJPY_BASE_1056,2024-11-12 16:00:00,USDJPY,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1059,2024-11-13 12:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_BASE_1058,2024-11-13 06:00:00,GBPUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1060,2024-11-14 23:00:00,BTCUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
US500_BASE_1061,2024-11-15 08:00:00,US500,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1063,2024-11-16 03:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1064,2024-11-18 03:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_BASE_1062,2024-11-15 14:00:00,GBPUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1066,2024-11-19 22:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1067,2024-11-21 13:00:00,BTCUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1068,2024-11-22 12:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_BASE_1065,2024-11-19 18:00:00,GBPUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
USDJPY_BASE_1070,2024-11-25 10:00:00,USDJPY,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1069,2024-11-25 09:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_BASE_1071,2024-11-26 06:00:00,GBPUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
US500_BASE_1072,2024-11-27 10:00:00,US500,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
US500_PYR_1073,2024-11-27 19:00:00,US500,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_BASE_1074,2024-12-03 12:00:00,GBPUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
USDJPY_BASE_1075,2024-12-05 12:00:00,USDJPY,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
USDJPY_PYR_1076,2024-12-06 16:00:00,USDJPY,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
USDJPY_BASE_1077,2024-12-09 13:00:00,USDJPY,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
US500_BASE_1078,2024-12-11 01:00:00,US500,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
US500_PYR_1079,2024-12-12 01:00:00,US500,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
USDJPY_BASE_1080,2024-12-17 17:00:00,USDJPY,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1081,2024-12-18 10:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_BASE_1082,2024-12-19 07:00:00,GBPUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1083,2024-12-19 08:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1084,2024-12-24 11:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
US500_BASE_1085,2024-12-24 23:00:00,US500,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1086,2024-12-25 13:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1088,2024-12-26 22:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
USDJPY_BASE_1087,2024-12-26 06:00:00,USDJPY,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_BASE_1089,2024-12-27 13:00:00,GBPUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1090,2024-12-31 06:00:00,BTCUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_BASE_1091,2024-12-31 19:00:00,GBPUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1092,2025-01-05 05:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1094,2025-01-11 11:00:00,BTCUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_BASE_1093,2025-01-09 08:00:00,GBPUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_PYR_1095,2025-01-13 06:00:00,GBPUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
USDJPY_BASE_1096,2025-01-14 04:00:00,USDJPY,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
USDJPY_PYR_1097,2025-01-14 12:00:00,USDJPY,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1098,2025-01-19 03:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
US500_BASE_1099,2025-01-20 17:00:00,US500,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
US500_BASE_1100,2025-01-21 20:00:00,US500,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1101,2025-01-25 06:00:00,BTCUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_BASE_1102,2025-01-27 12:00:00,GBPUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1103,2025-01-28 15:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1105,2025-02-01 04:00:00,BTCUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_BASE_1104,2025-01-30 09:00:00,GBPUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
USDJPY_BASE_1106,2025-02-04 08:00:00,USDJPY,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_BASE_1108,2025-02-05 19:00:00,GBPUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
USDJPY_BASE_1109,2025-02-06 15:00:00,USDJPY,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1107,2025-02-05 19:00:00,BTCUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_PYR_1110,2025-02-08 05:00:00,BTCUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1111,2025-02-09 08:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_BASE_1112,2025-02-12 03:00:00,GBPUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1113,2025-02-12 10:00:00,BTCUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_PYR_1114,2025-02-14 15:00:00,BTCUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1116,2025-02-16 10:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1117,2025-02-18 11:00:00,BTCUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
US500_BASE_1115,2025-02-14 16:00:00,US500,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
US500_PYR_1118,2025-02-20 09:00:00,US500,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_BASE_1119,2025-02-25 02:00:00,GBPUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_PYR_1120,2025-02-26 11:00:00,GBPUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1122,2025-02-27 12:00:00,BTCUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
USDJPY_BASE_1121,2025-02-27 08:00:00,USDJPY,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1123,2025-03-03 11:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1124,2025-03-06 05:00:00,BTCUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1126,2025-03-07 13:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
USDJPY_BASE_1125,2025-03-07 12:00:00,USDJPY,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
USDJPY_PYR_1127,2025-03-10 15:00:00,USDJPY,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
USDJPY_BASE_1128,2025-03-14 11:00:00,USDJPY,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1129,2025-03-15 14:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_BASE_1130,2025-03-17 03:00:00,GBPUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1131,2025-03-18 08:00:00,BTCUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
US500_BASE_1132,2025-03-18 16:00:00,US500,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_BASE_1133,2025-03-20 12:00:00,GBPUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_PYR_1134,2025-03-21 05:00:00,GBPUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1135,2025-03-26 01:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1136,2025-03-27 22:00:00,BTCUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_PYR_1137,2025-03-28 15:00:00,BTCUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1138,2025-03-29 17:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
USDJPY_BASE_1140,2025-04-01 00:00:00,USDJPY,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1139,2025-03-31 12:00:00,BTCUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_PYR_1141,2025-04-02 00:00:00,BTCUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1143,2025-04-05 13:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
US500_BASE_1142,2025-04-04 17:00:00,US500,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
USDJPY_BASE_1144,2025-04-08 20:00:00,USDJPY,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1146,2025-04-10 12:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
US500_BASE_1145,2025-04-09 14:00:00,US500,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
US500_PYR_1147,2025-04-10 22:00:00,US500,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1148,2025-04-17 20:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_BASE_1149,2025-04-21 04:00:00,GBPUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1150,2025-04-23 00:00:00,BTCUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_PYR_1151,2025-04-23 23:00:00,BTCUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_BASE_1152,2025-04-24 14:00:00,GBPUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_PYR_1153,2025-04-25 09:00:00,GBPUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
USDJPY_BASE_1154,2025-04-29 22:00:00,USDJPY,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
USDJPY_PYR_1155,2025-05-01 10:00:00,USDJPY,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_BASE_1156,2025-05-05 15:00:00,GBPUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_PYR_1157,2025-05-07 10:00:00,GBPUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1158,2025-05-09 11:00:00,BTCUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1159,2025-05-11 09:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_PYR_1160,2025-05-12 13:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
USDJPY_BASE_1161,2025-05-13 18:00:00,USDJPY,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
USDJPY_PYR_1162,2025-05-14 12:00:00,USDJPY,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_BASE_1163,2025-05-20 07:00:00,GBPUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
USDJPY_BASE_1164,2025-05-21 07:00:00,USDJPY,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_BASE_1165,2025-05-23 05:00:00,GBPUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1166,2025-05-24 14:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1167,2025-05-26 12:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1168,2025-05-27 06:00:00,BTCUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1169,2025-05-27 16:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
USDJPY_BASE_1170,2025-05-29 02:00:00,USDJPY,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
USDJPY_BASE_1171,2025-05-30 12:00:00,USDJPY,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1172,2025-05-31 14:00:00,BTCUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_PYR_1173,2025-06-01 21:00:00,BTCUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1174,2025-06-07 13:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
USDJPY_BASE_1176,2025-06-10 15:00:00,USDJPY,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1175,2025-06-10 13:00:00,BTCUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1177,2025-06-13 21:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_BASE_1179,2025-06-16 04:00:00,GBPUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1178,2025-06-15 14:00:00,BTCUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1181,2025-06-18 23:00:00,BTCUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_BASE_1180,2025-06-16 22:00:00,GBPUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1182,2025-06-20 03:00:00,BTCUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1183,2025-06-21 13:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
USDJPY_BASE_1184,2025-06-23 08:00:00,USDJPY,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
USDJPY_BASE_1185,2025-06-24 02:00:00,USDJPY,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
US500_BASE_1186,2025-06-25 13:00:00,US500,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1187,2025-06-27 11:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1188,2025-06-29 14:00:00,BTCUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_PYR_1189,2025-06-30 11:00:00,BTCUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1191,2025-07-02 00:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
USDJPY_BASE_1190,2025-07-01 18:00:00,USDJPY,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
USDJPY_PYR_1192,2025-07-03 10:00:00,USDJPY,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1193,2025-07-04 11:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1195,2025-07-05 12:00:00,BTCUSD,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1196,2025-07-06 06:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_BASE_1194,2025-07-04 14:00:00,GBPUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
GBPUSD_PYR_1197,2025-07-08 07:00:00,GBPUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
BTCUSD_BASE_1199,2025-07-11 10:00:00,BTCUSD,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
USDJPY_BASE_1198,2025-07-10 17:00:00,USDJPY,SHORT,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
USDJPY_BASE_1200,2025-07-13 22:00:00,USDJPY,LONG,ENTIRE_TRADE,PRESENT,MISSING,0.0,0.0,MISSING_TRADE
